"Año","Actividad","Sector","Tipo de precios","Código Departamento (DIVIPOLA)","Departamento","Valor (miles de millones de pesos)"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","8","Atlántico","4,184.53"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","11","Bogotá D.C.","43,747.51"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","13","Bolívar","2,912.94"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","15","Boyacá","2,037.94"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","17","Caldas","1,339.33"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","18","Caquetá","368.98"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","85","Casanare","556.49"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","19","Cauca","1,080.69"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","20","Cesar","1,174.16"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","27","Chocó","104.04"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","23","Córdoba","777.93"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","25","Cundinamarca","3,711.17"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","94","Guainía","13.91"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","95","Guaviare","49.53"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","41","Huila","1,084.65"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","44","La Guajira","566.72"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","47","Magdalena","1,047.18"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","50","Meta","1,338.86"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","52","Nariño","1,534.29"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","54","Norte de Santander","1,753.42"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","86","Putumayo","222.46"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","63","Quindío","1,103.57"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","66","Risaralda","1,379.98"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","83.73"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","68","Santander","6,655.6"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","70","Sucre","595.77"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","73","Tolima","1,540.59"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","76","Valle del Cauca","15,373.43"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","97","Vaupés","14.2"
"2,023","Actividades inmobiliarias","Terciario","PIB a precios corrientes","99","Vichada","35.83"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","91","Amazonas","3.88"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","5","Antioquia","20,048.27"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","81","Arauca","34.05"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","8","Atlántico","4,805.06"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","11","Bogotá D.C.","33,764.21"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","13","Bolívar","3,738.96"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","15","Boyacá","1,731.09"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","17","Caldas","1,750.86"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","18","Caquetá","175.48"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","85","Casanare","253.53"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","19","Cauca","1,887.5"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","20","Cesar","1,058.08"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","27","Chocó","5.87"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","23","Córdoba","1,712.7"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","25","Cundinamarca","5,196.12"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","94","Guainía","2.02"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","95","Guaviare","4.1"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","41","Huila","1,012.57"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","44","La Guajira","35.55"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","47","Magdalena","666.76"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","50","Meta","1,159.26"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","52","Nariño","695.91"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","54","Norte de Santander","854.48"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","86","Putumayo","79.83"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","63","Quindío","612.37"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","66","Risaralda","1,955.68"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","76.41"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","68","Santander","4,128.15"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","70","Sucre","283.02"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","73","Tolima","1,510.89"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","76","Valle del Cauca","13,485.81"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","97","Vaupés","1.9"
"2,023","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios corrientes","99","Vichada","5.64"
"2,023","Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales","Terciario","PIB a precios corrientes","91","Amazonas","365.16"
"2,023","Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales","Terciario","PIB a precios corrientes","5","Antioquia","25,869.54"
"2,023","Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales","Terciario","PIB a precios corrientes","81","Arauca","1,233.98"
"2,023","Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales","Terciario","PIB a precios corrientes","8","Atlántico","10,658.89"
"2,023","Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales","Terciario","PIB a precios corrientes","11","Bogotá D.C.","57,337.07"
"2,023","Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales","Terciario","PIB a precios corrientes","13","Bolívar","9,372.08"
"2,023","Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales","Terciario","PIB a precios corrientes","15","Boyacá","5,337.96"
"2,023","Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales","Terciario","PIB a precios corrientes","17","Caldas","3,856.87"
"2,023","Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales","Terciario","PIB a precios corrientes","18","Caquetá","1,929.21"
"2,023","Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales","Terciario","PIB a precios corrientes","85","Casanare","1,834.47"
"2,023","Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales","Terciario","PIB a precios corrientes","19","Cauca","5,620.18"
