Año,Actividad,Sector,Tipo de precios,Código Departamento (DIVIPOLA),Departamento,Valor (miles de millones de pesos),Valor_winsorizado,Actividad_abreviada
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,94,Guainía,38.43,38.43,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,95,Guaviare,104.93,104.93,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,41,Huila,1938.68,1938.68,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,44,La Guajira,922.25,922.25,"Comercio, transporte y turismo"
2015,Actividades inmobiliarias,Terciario,PIB a precios corrientes,15,Boyacá,1183.44,1183.44,Actividades inmobiliarias
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,47,Magdalena,1833.79,1833.79,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,50,Meta,2809.57,2809.57,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,52,Nariño,1972.62,1972.62,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,2115.39,2115.39,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,86,Putumayo,402.16,402.16,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,63,Quindío,1133.52,1133.52,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,66,Risaralda,2160.37,2160.37,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",590.84,590.84,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,68,Santander,5587.53,5587.53,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,70,Sucre,989.79,989.79,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,73,Tolima,2675.47,2675.47,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,11598.0,11598.0,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,97,Vaupés,47.06,47.06,"Comercio, transporte y turismo"
2011,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,99,Vichada,46.51,46.51,"Comercio, transporte y turismo"
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,91,Amazonas,4.23,4.23,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,5,Antioquia,2915.43,2915.43,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,81,Arauca,28.21,28.21,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,8,Atlántico,862.63,862.63,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,8108.22,8108.22,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,13,Bolívar,513.57,513.57,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,15,Boyacá,327.13,327.13,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,17,Caldas,344.69,344.69,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,18,Caquetá,56.59,56.59,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,85,Casanare,70.79,70.79,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,19,Cauca,136.55,136.55,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,20,Cesar,194.36,194.36,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,27,Chocó,34.17,34.17,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,23,Córdoba,343.42,343.42,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,25,Cundinamarca,1075.11,1075.11,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,94,Guainía,0.45,0.7100999999999998,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,95,Guaviare,5.37,5.37,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,41,Huila,275.27,275.27,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,44,La Guajira,72.67,72.67,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,47,Magdalena,215.41,215.41,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,50,Meta,252.83,252.83,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,52,Nariño,201.09,201.09,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,211.21,211.21,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,86,Putumayo,11.09,11.09,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,63,Quindío,135.37,135.37,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,66,Risaralda,356.86,356.86,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",14.71,14.71,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,68,Santander,1159.28,1159.28,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,70,Sucre,134.65,134.65,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,73,Tolima,466.54,466.54,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,1897.09,1897.09,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,97,Vaupés,0.22,0.7100999999999998,Información y comunicaciones
2011,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,99,Vichada,3.25,3.25,Información y comunicaciones
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,91,Amazonas,9.88,9.88,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,5,Antioquia,3960.82,3960.82,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,81,Arauca,51.39,51.39,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,8,Atlántico,1130.69,1130.69,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,12501.67,12501.67,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,13,Bolívar,479.45,479.45,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,15,Boyacá,309.51,309.51,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,17,Caldas,305.8,305.8,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,18,Caquetá,64.26,64.26,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,85,Casanare,120.77,120.77,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,19,Cauca,177.93,177.93,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,20,Cesar,221.55,221.55,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,27,Chocó,42.35,42.35,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,23,Córdoba,247.14,247.14,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,25,Cundinamarca,413.84,413.84,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,94,Guainía,3.89,3.89,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,95,Guaviare,11.63,11.63,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,41,Huila,259.34,259.34,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,44,La Guajira,96.73,96.73,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,47,Magdalena,205.55,205.55,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,50,Meta,304.38,304.38,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,52,Nariño,245.97,245.97,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,298.03,298.03,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,86,Putumayo,48.6,48.6,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,63,Quindío,141.99,141.99,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,66,Risaralda,339.01,339.01,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",23.67,23.67,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,68,Santander,904.81,904.81,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,70,Sucre,120.11,120.11,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,73,Tolima,356.6,356.6,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,2150.91,2150.91,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,97,Vaupés,2.33,2.33,Finanzas y seguros
2011,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,99,Vichada,8.44,8.44,Finanzas y seguros
2011,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,91,Amazonas,15.56,15.56,Actividades inmobiliarias
2011,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,5,Antioquia,8763.81,8763.81,Actividades inmobiliarias
2011,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,81,Arauca,129.01,129.01,Actividades inmobiliarias
2011,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,8,Atlántico,2206.76,2206.76,Actividades inmobiliarias
2011,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,24428.84,21297.31799999997,Actividades inmobiliarias
2011,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,13,Bolívar,1662.28,1662.28,Actividades inmobiliarias
